video_id,creator_id,category,language,upload_date,duration_sec,has_hashtags,is_verified_creator
V04490,C0239,Comedy,English,2025-01-20,20,1,0
V04491,C0255,Comedy,English,2025-05-19,103,1,0
V04492,C0202,Travel,English,2025-04-15,151,1,1
V04493,C0700,Education,Portuguese,2025-06-03,89,1,0
V04494,C0081,Technology,English,2025-06-29,11,0,0
V04495,C0100,News,English,2025-06-15,78,0,0
V04496,C0834,Travel,English,2025-04-21,66,1,0
V04497,C0403,Travel,Hindi,2025-02-03,170,0,0
V04498,C0168,Travel,Hindi,2025-02-18,160,0,0
V04499,C0545,Fashion,English,2025-01-19,113,0,0
V04500,C0829,Technology,English,2025-04-27,70,1,0
V04501,C0606,Sports,Japanese,2025-03-04,150,1,0
V04502,C0890,Food,English,2025-05-03,150,1,1
V04503,C0845,Comedy,English,2025-05-16,105,1,0
V04504,C0740,Education,English,2025-03-17,125,1,0
V04505,C0974,Gaming,Japanese,2025-05-12,131,1,0
V04506,C0880,Comedy,Portuguese,2025-06-29,129,1,0
V04507,C0811,Gaming,English,2025-05-30,103,1,0
V04508,C0726,Music,Japanese,2025-05-15,170,1,0
V04509,C0275,Sports,Japanese,2025-01-26,49,1,0
V04510,C0595,Technology,English,2025-03-06,97,1,0
V04511,C0591,Music,Spanish,2025-02-04,44,1,0
V04512,C0945,Gaming,English,2025-05-04,179,1,0
V04513,C0729,Technology,English,2025-05-28,173,1,1
V04514,C0739,Fashion,Hindi,2025-06-21,152,1,0
V04515,C0160,Music,English,2025-05-14,81,0,0
V04516,C0193,Music,Hindi,2025-03-03,151,0,0
V04517,C0808,Music,Spanish,2025-06-15,66,1,1
V04518,C0627,Food,Hindi,2025-05-10,105,1,0
V04519,C0971,Sports,Japanese,2025-04-04,79,0,0
V04520,C0381,Gaming,Hindi,2025-01-14,116,1,1
V04521,C0856,Comedy,Spanish,2025-03-07,156,1,0
V04522,C0026,Comedy,Spanish,2025-01-04,85,1,0
V04523,C0241,Technology,Hindi,2025-04-29,30,0,0
V04524,C0072,Sports,Japanese,2025-06-27,26,0,0
V04525,C0800,News,Japanese,2025-04-24,134,0,0
V04526,C0877,Education,English,2025-03-29,176,1,0
V04527,C0852,Fashion,Spanish,2025-03-16,125,1,0
V04528,C0628,Comedy,Hindi,2025-04-10,31,0,0
V04529,C0247,Travel,English,2025-05-05,50,1,0
V04530,C0445,Music,Portuguese,2025-05-25,25,1,0
V04531,C0800,Food,Spanish,2025-02-15,110,0,0
V04532,C0622,Education,English,2025-04-08,72,1,0
V04533,C0138,Music,English,2025-04-25,156,0,0
V04534,C0262,Fashion,Hindi,2025-05-17,136,1,0
V04535,C0016,Music,Japanese,2025-01-03,133,0,0
V04536,C0897,Fashion,English,2025-02-15,19,1,0
V04537,C0485,Music,English,2025-01-05,32,1,0
V04538,C0970,Gaming,Spanish,2025-04-30,12,0,0
V04539,C0217,Technology,English,2025-05-28,25,1,1
V04540,C0591,Sports,Hindi,2025-06-24,89,0,0
V04541,C0598,News,Portuguese,2025-01-25,12,1,0
V04542,C0393,Music,Portuguese,2025-03-01,47,1,0
V04543,C0291,Music,English,2025-02-15,147,1,0
V04544,C0735,Music,English,2025-05-24,95,1,0
V04545,C0247,Gaming,English,2025-03-25,55,1,0
V04546,C0321,Music,Spanish,2025-05-28,16,1,0
V04547,C0378,Food,Spanish,2025-02-17,65,1,1
V04548,C0655,Food,English,2025-05-01,114,0,0
V04549,C0302,Comedy,Spanish,2025-01-16,31,1,0
V04550,C0975,Music,English,2025-01-12,54,1,0
V04551,C0240,Food,Hindi,2025-01-27,109,0,0
V04552,C0966,Music,Japanese,2025-03-14,122,1,0
V04553,C0502,Music,Spanish,2025-04-07,128,0,0
V04554,C0752,Food,English,2025-02-27,90,1,0
V04555,C0760,Food,English,2025-02-09,163,1,0
V04556,C0860,Sports,Spanish,2025-01-30,169,1,0
V04557,C0949,Music,Portuguese,2025-03-14,113,1,0
V04558,C0612,Music,Hindi,2025-02-09,50,1,0
V04559,C0289,Music,English,2025-05-05,99,1,0
V04560,C0406,Fashion,Hindi,2025-01-08,114,1,0
V04561,C0612,Gaming,English,2025-02-16,29,1,1
V04562,C0914,News,Spanish,2025-06-29,118,0,0
V04563,C0977,Sports,Portuguese,2025-05-21,165,1,0
V04564,C0529,Gaming,Japanese,2025-04-27,26,0,0
V04565,C0635,Travel,Spanish,2025-03-28,107,0,0
V04566,C0715,Comedy,English,2025-05-24,178,0,0
V04567,C0627,Music,Spanish,2025-06-20,141,1,0
V04568,C0197,Education,Japanese,2025-03-05,68,0,0
V04569,C0497,Gaming,Spanish,2025-01-27,152,0,0
V04570,C0600,News,Japanese,2025-02-24,54,1,0
V04571,C0985,Comedy,Japanese,2025-03-03,55,0,0
V04572,C0278,Fashion,English,2025-05-05,76,1,0
V04573,C0865,Education,English,2025-06-02,32,0,0
V04574,C0753,Comedy,English,2025-05-28,160,1,0
V04575,C0942,News,Hindi,2025-01-08,156,0,0
V04576,C0101,Comedy,Hindi,2025-04-12,99,1,1
V04577,C0222,Technology,Japanese,2025-06-03,65,1,0
V04578,C0499,News,English,2025-03-22,131,1,0
V04579,C0801,Food,Spanish,2025-05-06,108,1,0
V04580,C0909,Travel,English,2025-06-07,75,1,0
V04581,C0747,Technology,Japanese,2025-02-26,11,1,0
V04582,C0619,Comedy,Portuguese,2025-05-26,31,1,1
V04583,C0648,Music,English,2025-01-05,46,1,0
V04584,C0437,Comedy,Portuguese,2025-02-14,20,1,0
V04585,C0280,Sports,Spanish,2025-06-14,139,1,0
V04586,C0770,Gaming,English,2025-05-23,127,1,1
V04587,C0081,Travel,English,2025-03-06,10,1,0
V04588,C0544,Sports,Hindi,2025-03-08,133,1,0
V04589,C0859,Music,English,2025-02-17,39,1,0
V04590,C0228,News,Japanese,2025-02-09,42,1,0
V04591,C0443,News,English,2025-04-15,164,0,1
V04592,C0490,Food,Spanish,2025-01-11,23,0,0
V04593,C0428,Gaming,Spanish,2025-06-26,163,0,1
V04594,C0334,Education,Hindi,2025-06-28,151,1,0
V04595,C0646,Music,English,2025-05-10,13,1,0
V04596,C0353,Travel,English,2025-02-18,140,1,0
V04597,C0227,Technology,English,2025-06-05,139,0,0
V04598,C0781,News,Hindi,2025-05-14,170,1,0
V04599,C0031,Music,Hindi,2025-05-16,34,1,0
V04600,C0316,Sports,English,2025-05-20,170,1,1
V04601,C0024,Sports,English,2025-02-13,140,1,0
V04602,C0656,Travel,English,2025-04-29,147,1,0
V04603,C0314,Comedy,Spanish,2025-06-19,53,1,0
V04604,C0037,News,Hindi,2025-03-16,29,0,0
V04605,C0292,Music,Hindi,2025-04-12,67,1,0
V04606,C0663,Education,Hindi,2025-03-04,76,1,0
V04607,C0003,Sports,Hindi,2025-02-05,136,1,0
V04608,C0345,Music,English,2025-03-27,138,0,0
V04609,C0130,Music,English,2025-05-03,136,0,0
V04610,C0279,Travel,Japanese,2025-01-02,172,1,0
V04611,C0304,Comedy,Hindi,2025-01-13,131,0,1
V04612,C0450,Sports,Japanese,2025-06-18,69,1,0
V04613,C0444,Comedy,Hindi,2025-04-06,88,1,0
V04614,C0055,Comedy,Hindi,2025-01-14,72,1,0
V04615,C0961,Music,English,2025-02-07,170,1,0
V04616,C0354,Music,Spanish,2025-01-11,85,1,0
V04617,C0440,Education,Spanish,2025-05-04,49,0,1
V04618,C0137,Sports,Portuguese,2025-01-28,133,1,0
V04619,C0927,Education,English,2025-02-09,177,1,0
V04620,C0448,Comedy,English,2025-01-25,42,1,0
V04621,C0015,Travel,English,2025-01-18,60,1,0
V04622,C0482,Education,English,2025-02-03,123,0,0
V04623,C0284,Gaming,Hindi,2025-04-26,100,0,0
V04624,C0164,Education,English,2025-04-17,21,1,0
V04625,C0216,Comedy,Hindi,2025-06-11,67,1,0
V04626,C0373,Sports,English,2025-06-04,68,1,0
V04627,C0530,Travel,English,2025-02-09,139,0,1
V04628,C0860,Gaming,Hindi,2025-02-15,12,0,0
V04629,C0827,Fashion,Hindi,2025-04-09,177,1,1
V04630,C0416,Food,English,2025-01-16,24,1,0
V04631,C0785,Music,Hindi,2025-03-24,177,1,0
V04632,C0583,Music,Hindi,2025-05-21,20,1,0
V04633,C0188,Sports,Spanish,2025-04-01,110,1,0
V04634,C0156,Comedy,English,2025-03-02,77,0,0
V04635,C0591,Gaming,Hindi,2025-02-01,149,1,0
V04636,C0668,Music,English,2025-05-21,136,0,0
V04637,C0122,Music,English,2025-02-08,41,1,0
V04638,C0782,Music,Spanish,2025-02-17,103,1,0
V04639,C0188,Education,Japanese,2025-03-24,101,0,0
V04640,C0584,Technology,Japanese,2025-02-04,102,1,0
V04641,C1000,News,English,2025-04-28,78,1,0
V04642,C0585,Music,English,2025-02-18,86,0,0
V04643,C0787,News,Hindi,2025-02-28,178,1,0
V04644,C0336,Music,Hindi,2025-02-25,56,1,0
V04645,C0167,Fashion,English,2025-04-22,90,1,0
V04646,C0302,Technology,English,2025-03-29,120,0,0
V04647,C0563,Music,Hindi,2025-05-04,142,1,0
V04648,C0440,Comedy,English,2025-02-09,114,1,0
V04649,C0820,Food,English,2025-02-22,30,1,1
V04650,C0764,Sports,English,2025-06-17,75,1,0
V04651,C0871,Sports,English,2025-06-01,48,1,0
V04652,C0381,Gaming,Japanese,2025-04-04,151,1,0
V04653,C0446,Music,Japanese,2025-01-16,140,1,0
V04654,C0802,Gaming,English,2025-03-11,171,0,0
V04655,C0194,Gaming,Hindi,2025-03-19,120,1,0
V04656,C0847,Food,Hindi,2025-03-15,128,0,0
V04657,C0350,Gaming,English,2025-02-02,120,1,1
V04658,C0939,Food,English,2025-04-02,132,1,0
V04659,C0858,Music,Portuguese,2025-03-27,138,0,0
V04660,C0714,Comedy,English,2025-03-24,139,0,1
V04661,C0915,Fashion,Hindi,2025-04-09,51,0,0
V04662,C0044,News,English,2025-04-29,121,1,0
V04663,C0281,Fashion,Spanish,2025-05-23,178,1,0
V04664,C0046,News,English,2025-03-26,24,0,0
V04665,C0065,Education,English,2025-05-28,147,0,0
V04666,C0335,Fashion,Hindi,2025-01-31,173,0,0
V04667,C0057,Sports,Portuguese,2025-06-09,70,1,0
V04668,C0228,Music,English,2025-06-04,61,1,0
V04669,C0873,Technology,English,2025-04-04,131,0,0
V04670,C0045,Gaming,Portuguese,2025-01-04,96,1,0
V04671,C0190,Music,Portuguese,2025-05-28,172,1,0
V04672,C0539,Music,Hindi,2025-03-16,174,0,0
V04673,C0243,Education,English,2025-03-24,116,1,0
V04674,C0894,News,Hindi,2025-06-15,58,0,0
V04675,C0349,Music,Hindi,2025-01-17,74,1,1
V04676,C0682,Comedy,English,2025-05-28,78,0,0
V04677,C0725,News,English,2025-06-26,31,1,0
V04678,C0654,Music,Hindi,2025-06-28,100,1,0
V04679,C0973,Comedy,English,2025-02-28,61,1,0
V04680,C0972,Sports,Spanish,2025-04-26,141,1,1
V04681,C0663,Travel,English,2025-04-15,168,1,1
V04682,C0584,Sports,Portuguese,2025-01-30,75,1,0
V04683,C0473,Music,Hindi,2025-04-18,15,1,0
V04684,C0261,Gaming,Spanish,2025-05-22,90,0,0
V04685,C0055,Music,Hindi,2025-02-04,33,1,0
V04686,C0936,Music,Spanish,2025-02-19,179,1,1
V04687,C0612,Travel,Hindi,2025-03-15,124,1,0
V04688,C0813,Gaming,Spanish,2025-04-01,148,0,0
V04689,C0416,Sports,English,2025-03-01,17,1,0
V04690,C0498,Music,English,2025-03-30,149,1,0
V04691,C0884,Sports,Spanish,2025-02-24,34,1,0
V04692,C0460,Education,Portuguese,2025-03-14,95,1,0
V04693,C0924,Gaming,Portuguese,2025-04-20,160,1,0
V04694,C0108,Education,Hindi,2025-04-28,136,1,0
V04695,C0076,Gaming,English,2025-04-04,60,1,0
V04696,C0002,Food,English,2025-01-14,133,1,0
V04697,C0158,Food,Spanish,2025-03-06,174,0,0
V04698,C0183,Sports,Hindi,2025-01-27,113,1,0
V04699,C0851,Comedy,Portuguese,2025-05-19,116,1,0
V04700,C0122,Technology,Hindi,2025-04-02,166,1,0
V04701,C0558,Fashion,Portuguese,2025-02-08,24,0,0
V04702,C0143,Sports,Spanish,2025-01-31,165,1,1
V04703,C0222,Music,Portuguese,2025-06-27,76,0,0
V04704,C0813,Comedy,Hindi,2025-02-06,55,1,0
V04705,C0709,Comedy,English,2025-01-01,76,1,0
V04706,C0306,Music,English,2025-01-03,105,1,0
V04707,C0997,Gaming,English,2025-06-17,166,1,0
V04708,C0923,News,Japanese,2025-04-08,23,0,0
V04709,C0800,Education,English,2025-05-22,75,0,0
V04710,C0281,Music,English,2025-05-21,86,1,0
V04711,C0509,Fashion,Portuguese,2025-03-14,101,0,0
V04712,C0797,Comedy,Spanish,2025-04-06,173,1,0
V04713,C0571,Sports,English,2025-03-20,90,1,0
V04714,C0374,Comedy,English,2025-06-29,62,1,0
V04715,C0897,Music,Hindi,2025-03-22,177,1,0
V04716,C0528,Music,Hindi,2025-03-18,105,0,0
V04717,C0345,Music,English,2025-05-25,86,1,0
V04718,C0827,Comedy,English,2025-03-14,50,0,0
V04719,C0962,Food,English,2025-03-16,168,0,0
V04720,C0608,Travel,Japanese,2025-04-06,12,1,0
V04721,C0009,Sports,English,2025-03-01,63,0,0
V04722,C0731,Education,English,2025-05-05,149,0,0
V04723,C0759,News,Hindi,2025-04-25,88,1,1
V04724,C0043,Travel,English,2025-01-14,71,0,0
V04725,C0735,News,Portuguese,2025-03-21,162,1,0
V04726,C0161,Gaming,English,2025-06-21,162,1,0
V04727,C0355,Education,Spanish,2025-01-08,59,1,1
V04728,C0481,Education,English,2025-06-28,72,1,0
V04729,C0083,Gaming,English,2025-01-25,40,1,1
V04730,C0543,Comedy,Japanese,2025-03-16,141,0,0
V04731,C0269,Technology,Spanish,2025-04-20,114,1,0
V04732,C0649,Technology,Hindi,2025-02-01,119,1,0
V04733,C0219,Comedy,English,2025-02-07,66,1,0
V04734,C0149,Gaming,English,2025-05-29,31,1,0
V04735,C0293,Travel,Spanish,2025-03-26,36,1,0
V04736,C0636,Travel,Hindi,2025-02-19,143,1,0
V04737,C0712,Fashion,English,2025-05-30,15,1,0
V04738,C0964,Music,Japanese,2025-06-27,115,0,0
V04739,C0016,Fashion,Portuguese,2025-05-26,103,1,0
V04740,C0689,Food,Hindi,2025-05-21,43,1,0
V04741,C0643,Sports,English,2025-03-09,34,1,0
V04742,C0744,News,Hindi,2025-04-09,65,1,0
V04743,C0072,Comedy,Japanese,2025-05-18,168,0,0
V04744,C0610,Education,Hindi,2025-04-05,180,1,0
V04745,C0925,Travel,Hindi,2025-05-04,95,1,0
V04746,C0864,Food,English,2025-05-14,168,1,0
V04747,C0785,Travel,English,2025-03-13,175,1,1
V04748,C0734,Music,English,2025-05-16,25,1,0
V04749,C0222,Fashion,English,2025-01-12,63,1,0
V04750,C0412,Comedy,Japanese,2025-05-07,149,1,0
V04751,C0595,Gaming,Hindi,2025-03-16,61,1,0
V04752,C0316,Food,Hindi,2025-06-29,61,1,0
V04753,C0783,Comedy,Portuguese,2025-03-24,105,1,0
V04754,C0820,Fashion,English,2025-05-23,153,0,0
V04755,C0625,Technology,Spanish,2025-02-17,173,1,0
V04756,C0794,Music,English,2025-02-17,23,1,0
V04757,C0923,News,English,2025-04-03,73,1,0
V04758,C0275,Education,Portuguese,2025-01-07,52,0,0
V04759,C0888,Sports,English,2025-06-28,96,1,0
V04760,C0090,Sports,English,2025-06-07,66,1,0
V04761,C0991,Music,English,2025-03-12,163,1,1
V04762,C0104,News,English,2025-05-03,169,1,0
V04763,C0907,Comedy,Spanish,2025-05-18,170,1,0
V04764,C0317,Food,English,2025-05-12,135,0,1
V04765,C0317,Gaming,English,2025-01-06,35,0,0
V04766,C0167,Travel,Hindi,2025-05-16,137,0,0
V04767,C0870,Comedy,Hindi,2025-05-10,15,1,0
V04768,C0034,Music,English,2025-05-06,171,1,0
V04769,C0264,Music,Hindi,2025-01-29,129,0,0
V04770,C0956,Food,Hindi,2025-02-20,126,1,0
V04771,C0904,Fashion,English,2025-04-28,21,1,0
V04772,C0007,Comedy,Spanish,2025-03-30,33,1,0
V04773,C0022,Comedy,English,2025-05-13,27,0,0
V04774,C0086,News,English,2025-01-29,139,0,0
V04775,C0374,Food,Japanese,2025-02-19,64,1,0
V04776,C0938,Fashion,Hindi,2025-02-18,83,1,0
V04777,C0127,Food,English,2025-04-27,69,1,0
V04778,C0744,Sports,Hindi,2025-04-23,169,1,0
V04779,C0286,Food,Portuguese,2025-05-09,121,1,0
V04780,C0381,Education,Spanish,2025-06-13,86,1,0
V04781,C0994,Travel,English,2025-02-01,22,0,0
V04782,C0957,Music,English,2025-01-03,170,0,0
V04783,C0043,Food,Japanese,2025-01-23,52,0,0
V04784,C0372,Sports,Hindi,2025-05-30,130,1,0
V04785,C0528,Technology,Hindi,2025-01-18,48,1,0
V04786,C0929,Fashion,Portuguese,2025-05-06,133,1,0
V04787,C0387,Music,Portuguese,2025-05-19,138,1,1
V04788,C0324,Music,English,2025-06-28,105,1,0
V04789,C0684,Comedy,English,2025-03-16,10,1,0
V04790,C0408,Comedy,Spanish,2025-03-19,174,1,1
V04791,C0947,Comedy,English,2025-05-18,175,1,0
V04792,C0945,News,Hindi,2025-04-24,23,0,0
V04793,C0525,Education,English,2025-06-24,60,1,0
V04794,C0968,Fashion,English,2025-01-16,22,1,0
V04795,C0757,News,Japanese,2025-04-11,38,1,0
V04796,C0168,Gaming,English,2025-06-26,166,1,0
V04797,C0684,Music,English,2025-02-06,124,0,0
V04798,C0379,Technology,English,2025-06-20,176,1,0
V04799,C0176,Music,Spanish,2025-03-24,56,1,0
V04800,C0584,Music,Japanese,2025-02-02,63,1,0
V04801,C0379,Comedy,English,2025-06-11,147,1,0
V04802,C0705,Comedy,English,2025-03-24,99,0,0
V04803,C0900,Food,Japanese,2025-02-19,78,1,0
V04804,C0363,News,Hindi,2025-05-15,173,0,0
V04805,C0253,Music,Japanese,2025-02-28,164,1,0
V04806,C0663,Music,English,2025-04-08,53,1,0
V04807,C0566,News,English,2025-04-14,146,1,0
V04808,C0337,Gaming,English,2025-05-08,22,1,0
V04809,C0040,Music,Hindi,2025-06-22,116,1,0
V04810,C0919,Fashion,Hindi,2025-03-16,75,1,1
V04811,C0597,Sports,English,2025-04-24,157,1,1
V04812,C0085,Comedy,English,2025-03-01,175,1,0
V04813,C0645,Fashion,English,2025-05-23,143,0,0
V04814,C0649,Comedy,English,2025-03-21,101,0,0
V04815,C0791,Gaming,Japanese,2025-05-27,179,0,0
V04816,C0216,Music,English,2025-06-20,44,1,0
V04817,C0253,Comedy,Spanish,2025-06-29,101,1,0
V04818,C0892,Comedy,English,2025-05-22,31,1,0
V04819,C0363,Comedy,English,2025-06-18,85,0,1
V04820,C0282,Sports,Spanish,2025-01-18,126,1,0
V04821,C0850,Travel,English,2025-01-22,84,1,0
V04822,C0852,Technology,Japanese,2025-05-04,78,0,0
V04823,C0823,Comedy,Portuguese,2025-04-22,94,1,0
V04824,C0077,Comedy,English,2025-05-31,56,1,0
V04825,C0823,Fashion,English,2025-06-04,81,1,0
V04826,C0028,Food,Hindi,2025-03-08,166,1,0
V04827,C0772,Music,English,2025-06-08,25,1,0
V04828,C0422,Education,Hindi,2025-01-28,80,1,0
V04829,C0468,News,Portuguese,2025-02-22,66,1,0
V04830,C0366,Food,English,2025-05-26,119,1,0
V04831,C0476,Fashion,English,2025-02-10,148,1,0
V04832,C0445,News,Spanish,2025-05-26,60,0,0
V04833,C0808,Music,Portuguese,2025-03-19,160,0,0
V04834,C0344,News,English,2025-05-16,124,0,0
V04835,C0239,Comedy,Hindi,2025-03-01,158,0,0
V04836,C0374,News,English,2025-01-02,116,1,0
V04837,C0194,Gaming,Spanish,2025-02-02,144,1,0
V04838,C0395,Fashion,Spanish,2025-06-08,166,1,0
V04839,C0783,Fashion,Spanish,2025-04-06,110,1,0
V04840,C0131,Comedy,English,2025-01-01,173,0,0
V04841,C0784,Education,English,2025-01-19,180,1,0
V04842,C0993,Education,English,2025-01-14,35,1,0
V04843,C0744,Music,Hindi,2025-05-31,80,0,0
V04844,C0391,News,English,2025-05-16,163,0,0
V04845,C0008,Education,Spanish,2025-03-23,40,1,0
V04846,C0027,Technology,English,2025-04-12,18,0,0
V04847,C0404,Education,English,2025-03-22,131,0,0
V04848,C0318,Gaming,English,2025-05-08,31,1,0
V04849,C0676,Fashion,Hindi,2025-02-25,172,0,0
V04850,C0976,Food,Spanish,2025-05-23,15,1,0
V04851,C0801,Music,Hindi,2025-03-25,165,1,0
V04852,C0292,Music,English,2025-02-03,56,1,0
V04853,C0270,Gaming,Spanish,2025-02-04,148,1,0
V04854,C0696,Fashion,English,2025-03-14,127,1,0
V04855,C0053,Comedy,Hindi,2025-02-06,25,0,1
V04856,C0940,Music,English,2025-05-17,62,1,0
V04857,C0953,Education,English,2025-01-27,32,1,0
V04858,C0167,Comedy,Hindi,2025-02-08,117,1,0
V04859,C0658,Education,English,2025-04-05,87,1,0
V04860,C0009,Technology,English,2025-02-05,153,1,0
V04861,C0534,Music,Hindi,2025-04-08,32,1,0
V04862,C0947,Music,Hindi,2025-01-22,66,0,0
V04863,C0523,Fashion,Spanish,2025-03-29,69,1,0
V04864,C0874,Technology,English,2025-04-21,149,1,0
V04865,C0715,Gaming,English,2025-06-08,142,1,0
V04866,C0219,Travel,Hindi,2025-02-11,170,0,0
V04867,C0225,News,Hindi,2025-02-06,108,1,0
V04868,C0740,Comedy,Hindi,2025-02-09,18,1,0
V04869,C0037,Music,English,2025-01-12,107,1,0
V04870,C0911,Food,English,2025-05-26,175,0,0
V04871,C0780,Education,English,2025-02-05,145,1,0
V04872,C0486,Food,Japanese,2025-06-07,71,1,0
V04873,C0569,Sports,Spanish,2025-05-28,143,1,0
V04874,C0044,Comedy,English,2025-02-07,139,1,0
V04875,C0377,Music,English,2025-02-20,43,1,0
V04876,C0053,Sports,Portuguese,2025-06-25,23,1,0
V04877,C0267,Music,English,2025-06-19,24,0,0
V04878,C0303,Education,Hindi,2025-03-21,105,1,1
V04879,C0375,Food,English,2025-03-27,168,0,0
V04880,C0965,Education,English,2025-05-02,91,1,0
V04881,C0251,Sports,English,2025-06-27,15,1,0
V04882,C0458,Technology,English,2025-05-02,140,1,0
V04883,C0272,Sports,English,2025-01-22,81,1,0
V04884,C0442,Music,Spanish,2025-06-18,77,0,0
V04885,C0526,Comedy,English,2025-05-04,16,1,0
V04886,C0952,News,Hindi,2025-02-02,44,0,0
V04887,C0111,Education,Japanese,2025-01-16,12,0,0
V04888,C0957,Comedy,English,2025-02-26,13,0,0
V04889,C0014,Education,Hindi,2025-01-17,84,0,0
V04890,C0084,Music,English,2025-03-15,34,1,0
V04891,C0724,Music,Spanish,2025-01-25,74,1,0
V04892,C0288,Food,Hindi,2025-02-23,130,0,1
V04893,C0427,Travel,Hindi,2025-01-13,92,1,0
V04894,C0057,Technology,Spanish,2025-03-08,139,1,0
V04895,C0047,Fashion,English,2025-01-06,65,1,0
V04896,C0597,Technology,Japanese,2025-04-24,152,1,0
V04897,C0597,Education,English,2025-02-15,160,1,1
V04898,C0029,Education,Hindi,2025-04-03,42,1,0
V04899,C0747,Education,Portuguese,2025-04-05,39,1,0
V04900,C0137,Education,English,2025-05-11,39,1,0
V04901,C0112,Technology,Hindi,2025-05-28,58,1,0
V04902,C0209,Technology,English,2025-01-20,118,0,0
V04903,C0510,Comedy,Portuguese,2025-01-02,164,0,0
V04904,C0346,Sports,English,2025-01-12,10,1,1
V04905,C0555,Music,Portuguese,2025-02-21,60,1,0
V04906,C0214,Food,Portuguese,2025-05-26,106,1,0
V04907,C0324,News,English,2025-01-02,166,1,0
V04908,C0554,Music,Hindi,2025-05-10,43,0,0
V04909,C0295,Comedy,English,2025-04-24,159,1,0
V04910,C0839,News,English,2025-06-03,47,1,0
V04911,C0714,Comedy,Spanish,2025-01-09,140,1,0
V04912,C0801,Technology,Portuguese,2025-01-19,26,1,0
V04913,C0848,Sports,Hindi,2025-02-10,75,0,0
V04914,C0270,Technology,English,2025-04-12,39,1,0
V04915,C0597,Sports,Hindi,2025-06-03,44,0,0
V04916,C0265,Comedy,Hindi,2025-01-02,102,1,0
V04917,C0789,Gaming,English,2025-03-14,65,1,0
V04918,C0172,Music,English,2025-04-28,100,1,0
V04919,C0190,Travel,Portuguese,2025-04-11,75,1,0
V04920,C0055,Education,Portuguese,2025-05-28,76,1,0
V04921,C0341,Technology,Portuguese,2025-02-21,88,1,0
V04922,C0841,Fashion,Spanish,2025-04-05,129,1,0
V04923,C0316,Food,English,2025-04-02,23,1,0
V04924,C0691,Music,Japanese,2025-05-27,92,1,0
V04925,C0899,Sports,English,2025-03-07,54,0,0
V04926,C0482,Travel,English,2025-04-28,84,1,0
V04927,C0666,Food,Hindi,2025-03-25,133,1,0
V04928,C0243,Sports,Hindi,2025-03-07,108,1,0
V04929,C0204,Education,English,2025-03-13,32,0,0
V04930,C0828,News,English,2025-05-13,44,1,0
V04931,C0590,Comedy,English,2025-06-22,180,1,1
V04932,C0624,Sports,Portuguese,2025-03-08,98,0,0
V04933,C0510,News,Hindi,2025-03-03,39,1,0
V04934,C0265,Technology,Japanese,2025-06-08,26,1,0
V04935,C0437,Music,Hindi,2025-02-16,69,1,0
V04936,C0941,News,English,2025-03-12,14,1,0
V04937,C0137,Comedy,English,2025-05-10,56,1,0
V04938,C0552,Education,Japanese,2025-03-19,170,1,0
V04939,C0127,Sports,English,2025-03-15,124,1,0
V04940,C0492,Food,English,2025-04-29,152,1,0
V04941,C0963,Comedy,English,2025-01-12,27,0,0
V04942,C0005,Music,English,2025-03-11,31,1,0
V04943,C0642,Food,Spanish,2025-06-19,74,0,0
V04944,C0172,Music,English,2025-03-06,41,0,0
V04945,C0471,Education,English,2025-06-06,129,1,0
V04946,C0220,Music,Japanese,2025-01-20,36,1,0
V04947,C0150,Technology,English,2025-01-01,73,1,0
V04948,C0485,Music,Spanish,2025-03-30,139,0,0
V04949,C0496,Comedy,Spanish,2025-06-19,90,0,0
V04950,C0960,Music,English,2025-05-16,160,1,1
V04951,C0410,Food,Spanish,2025-03-20,96,0,0
V04952,C0762,Music,Japanese,2025-05-21,63,1,0
V04953,C0882,Sports,English,2025-06-12,48,0,0
V04954,C0357,Sports,Japanese,2025-06-22,98,1,0
V04955,C0799,Comedy,English,2025-06-29,174,1,0
V04956,C0097,Technology,English,2025-01-27,101,1,0
V04957,C0770,Gaming,English,2025-01-05,107,1,0
V04958,C0546,Comedy,English,2025-04-27,28,1,0
V04959,C0517,Fashion,English,2025-01-24,138,1,0
V04960,C0363,Music,English,2025-06-18,79,1,0
V04961,C0138,Sports,English,2025-04-14,79,1,0
V04962,C0778,Music,Hindi,2025-02-24,18,1,0
V04963,C0598,Music,Hindi,2025-05-16,103,1,0
V04964,C0243,Comedy,English,2025-05-26,113,1,0
V04965,C0890,Music,Japanese,2025-06-08,117,0,0
V04966,C0590,Comedy,Japanese,2025-02-18,51,0,1
V04967,C0899,Sports,English,2025-03-13,147,1,0
V04968,C0789,Gaming,English,2025-03-29,150,0,0
